method,analysis_stage,oracle,iterations,initial_state,states_in_support,feasible_support_probability,expected_selected_worst_error,initial_expected_selected_worst_error,expected_nominal_error,probability_best_state,initial_probability_best_state,probability_good_set,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_schedule,best_selected_worst_error,top3_schedules,predeclared_protocol_name,predeclared_good_rule,predeclared_iteration_rule,predeclared_iteration_cap,initial_good_probability_predeclared,predicted_good_probability_predeclared
grover_warm_thresholdle0p0832614239111_r0,exploratory_sweep,threshold<=0.0832614239111,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.47742489298267526,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_thresholdle0p0836849565092_r0,exploratory_sweep,threshold<=0.0836849565092,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.6388030841472769,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_thresholdle0p0846623615242_r0,exploratory_sweep,threshold<=0.0846623615242,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.8036882678222514,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_thresholdle0p0876302659683_r0,exploratory_sweep,threshold<=0.0876302659683,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.9314693470563966,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_top_1_r0,exploratory_sweep,top_1,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.47742489298267526,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_top_2_r0,exploratory_sweep,top_2,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.6388030841472769,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_top_3_r0,exploratory_sweep,top_3,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.7398440124627803,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_top_5_r0,exploratory_sweep,top_5,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.8613521808511371,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_warm_top_8_r0,exploratory_sweep,top_8,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,0.9517080455635345,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
warm_start_only,exploratory_sweep,none,0,inverse,12,1.0,0.0842841487476258,0.0842841487476258,0.059875983079977976,0.47742489298267526,0.47742489298267526,,0.6361297343270642,111111111110,0.47742489298267526,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.477; 111111011111:0.161; 111111111101:0.101,,,,,,
grover_uniform_thresholdle0p0846623615242_r1,exploratory_sweep,threshold<=0.0846623615242,1,uniform,12,1.0,0.08431252410830184,0.0874612047385159,0.05996803268486204,0.23148148148148148,0.08333333333333333,0.9259259259259259,0.4722222222222222,111111011111,0.23148148148148148,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.231; 111111110111:0.231; 111111111101:0.231,,,,,,
grover_uniform_top_5_r3,exploratory_sweep,top_5,3,uniform,12,1.0,0.0843280601117813,0.0874612047385159,0.05995728853340081,0.19215820759030638,0.08333333333333333,0.9607910379515319,0.5764746227709192,111111011111,0.19215820759030638,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.192; 111111110111:0.192; 111111111011:0.192,,,,,,
grover_warm_thresholdle0p0876302659683_r6,exploratory_sweep,threshold<=0.0876302659683,6,inverse,12,1.0,0.08441775135953158,0.0842841487476258,0.05999691854197824,0.467290699376413,0.47742489298267526,0.9116972512982672,0.6226267478235838,111111111110,0.467290699376413,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.467; 111111011111:0.158; 111111111101:0.099,,,,,,
grover_warm_top_8_r6,exploratory_sweep,top_8,6,inverse,12,1.0,0.08442580795822546,0.0842841487476258,0.06000505930864136,0.4681768461558422,0.47742489298267526,0.9332728095710017,0.623807466138985,111111111110,0.4681768461558422,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.468; 111111011111:0.158; 111111111101:0.099,,,,,,
grover_uniform_thresholdle0p0832614239111_r12,exploratory_sweep,threshold<=0.0832614239111,12,uniform,12,1.0,0.08444396927573304,0.0874612047385159,0.0599005243401853,0.7418913123988334,0.08333333333333333,0.7418913123988334,0.7888201646899546,111111111110,0.7418913123988334,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.742; 011111111111:0.023; 101111111111:0.023,,,,,,
grover_uniform_top_1_r12,exploratory_sweep,top_1,12,uniform,12,1.0,0.08444396927573304,0.0874612047385159,0.0599005243401853,0.7418913123988334,0.08333333333333333,0.7418913123988334,0.7888201646899546,111111111110,0.7418913123988334,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.742; 011111111111:0.023; 101111111111:0.023,,,,,,
grover_warm_thresholdle0p0832614239111_r2,exploratory_sweep,threshold<=0.0832614239111,2,inverse,12,1.0,0.08445907614537751,0.0842841487476258,0.06006340856197209,0.3880433698827216,0.47742489298267526,0.3880433698827216,0.5738931713528667,111111111110,0.3880433698827216,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.388; 111111011111:0.189; 111111111101:0.118,,,,,,
grover_warm_top_1_r2,exploratory_sweep,top_1,2,inverse,12,1.0,0.08445907614537751,0.0842841487476258,0.06006340856197209,0.3880433698827216,0.47742489298267526,0.3880433698827216,0.5738931713528667,111111111110,0.3880433698827216,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.388; 111111011111:0.189; 111111111101:0.118,,,,,,
grover_warm_top_3_r3,exploratory_sweep,top_3,3,inverse,12,1.0,0.0844842893720569,0.0842841487476258,0.06004943490843338,0.43646586863806397,0.47742489298267526,0.6763716435874154,0.6005709846645058,111111111110,0.43646586863806397,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.436; 111111011111:0.148; 111111111101:0.092,,,,,,
grover_uniform_top_5_r12,exploratory_sweep,top_5,12,uniform,12,1.0,0.0844917458631124,0.0874612047385159,0.06010366104475127,0.18647283923728825,0.08333333333333333,0.9323641961864413,0.5594185177118647,111111011111,0.18647283923728825,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.186; 111111110111:0.186; 111111111011:0.186,,,,,,
grover_uniform_thresholdle0p0836849565092_r12,exploratory_sweep,threshold<=0.0836849565092,12,uniform,12,1.0,0.08450237585070178,0.0874612047385159,0.0602789171193083,0.39247096589538255,0.08333333333333333,0.7849419317907651,0.4354825795372295,111111011111,0.39247096589538255,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.392; 111111111110:0.392; 011111111111:0.022,,,,,,
grover_uniform_top_2_r12,exploratory_sweep,top_2,12,uniform,12,1.0,0.08450237585070178,0.0874612047385159,0.0602789171193083,0.39247096589538255,0.08333333333333333,0.7849419317907651,0.4354825795372295,111111011111,0.39247096589538255,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.392; 111111111110:0.392; 011111111111:0.022,,,,,,
grover_warm_thresholdle0p0876302659683_r12,exploratory_sweep,threshold<=0.0876302659683,12,inverse,12,1.0,0.08456645324929407,0.0842841487476258,0.060131521686948367,0.4560111763268671,0.47742489298267526,0.8896905856959993,0.6075977032423159,111111111110,0.4560111763268671,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.456; 111111011111:0.154; 111111111101:0.097,,,,,,
grover_warm_top_5_r3,exploratory_sweep,top_5,3,inverse,12,1.0,0.08459366000829618,0.0842841487476258,0.06015048051082117,0.44023928852469807,0.47742489298267526,0.7942633005540874,0.5865829489953184,111111111110,0.44023928852469807,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.440; 111111011111:0.149; 111111111101:0.093,,,,,,
grover_warm_thresholdle0p0832614239111_r4,exploratory_sweep,threshold<=0.0832614239111,4,inverse,12,1.0,0.08462687151116698,0.0842841487476258,0.060243192447822315,0.3023060551102009,0.47742489298267526,0.3023060551102009,0.5141940791354355,111111111110,0.3023060551102009,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.302; 111111011111:0.215; 111111111101:0.135,,,,,,
grover_warm_top_1_r4,exploratory_sweep,top_1,4,inverse,12,1.0,0.08462687151116698,0.0842841487476258,0.060243192447822315,0.3023060551102009,0.47742489298267526,0.3023060551102009,0.5141940791354355,111111111110,0.3023060551102009,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.302; 111111011111:0.215; 111111111101:0.135,,,,,,
grover_warm_top_3_r6,exploratory_sweep,top_3,6,inverse,12,1.0,0.08469528108157187,0.0842841487476258,0.06023229082740699,0.3932861564177205,0.47742489298267526,0.6094579739911251,0.5630843354605064,111111111110,0.3932861564177205,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.393; 111111011111:0.133; 111111110111:0.096,,,,,,
grover_warm_thresholdle0p0836849565092_r5,exploratory_sweep,threshold<=0.0836849565092,5,inverse,12,1.0,0.0846959585181785,0.0842841487476258,0.06022424823412942,0.3560268990340262,0.47742489298267526,0.4763703872277561,0.5861023813289182,111111111110,0.3560268990340262,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.356; 111111111101:0.146; 111111011111:0.120,,,,,,
grover_warm_top_2_r5,exploratory_sweep,top_2,5,inverse,12,1.0,0.0846959585181785,0.0842841487476258,0.06022424823412942,0.3560268990340262,0.47742489298267526,0.4763703872277561,0.5861023813289182,111111111110,0.3560268990340262,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.356; 111111111101:0.146; 111111011111:0.120,,,,,,
grover_uniform_thresholdle0p0836849565092_r2,exploratory_sweep,threshold<=0.0836849565092,2,uniform,12,1.0,0.0847040588917434,0.0874612047385159,0.06044796983254182,0.3713991769547326,0.08333333333333333,0.7427983539094652,0.4228395061728396,111111011111,0.3713991769547326,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.371; 111111111110:0.371; 011111111111:0.026,,,,,,
grover_uniform_top_2_r2,exploratory_sweep,top_2,2,uniform,12,1.0,0.0847040588917434,0.0874612047385159,0.06044796983254182,0.3713991769547326,0.08333333333333333,0.7427983539094652,0.4228395061728396,111111011111,0.3713991769547326,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.371; 111111111110:0.371; 011111111111:0.026,,,,,,
grover_uniform_thresholdle0p0846623615242_r3,exploratory_sweep,threshold<=0.0846623615242,3,uniform,12,1.0,0.08474012271240498,0.0874612047385159,0.060347057916299573,0.21136259716506628,0.08333333333333333,0.8454503886602651,0.4420438957475994,111111011111,0.21136259716506628,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.211; 111111110111:0.211; 111111111101:0.211,,,,,,
grover_warm_thresholdle0p0846623615242_r7,exploratory_sweep,threshold<=0.0846623615242,7,inverse,12,1.0,0.08474400434806298,0.0842841487476258,0.06028086974956657,0.40346770987098185,0.47742489298267526,0.6791901085061078,0.5830900990937955,111111111110,0.40346770987098185,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.403; 111111011111:0.136; 111111111011:0.094,,,,,,
grover_uniform_thresholdle0p0876302659683_r4,exploratory_sweep,threshold<=0.0876302659683,4,uniform,12,1.0,0.08477172086523835,0.0874612047385159,0.060307223649597154,0.14271198496164203,0.08333333333333333,0.9989838947314943,0.42813595488492606,111110111111,0.14271198496164203,0.0876302659683052,111111111110,0.0832614239111052,111110111111:0.143; 111111011111:0.143; 111111101111:0.143,,,,,,
grover_warm_thresholdle0p0832614239111_r6,exploratory_sweep,threshold<=0.0832614239111,6,inverse,12,1.0,0.08478207307583704,0.0842841487476258,0.06040948273990005,0.22300371359023233,0.47742489298267526,0.22300371359023233,0.45897567380025717,111111011111,0.23994685846806718,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.240; 111111111110:0.223; 111111111101:0.150,,,,,,
grover_warm_top_1_r6,exploratory_sweep,top_1,6,inverse,12,1.0,0.08478207307583704,0.0842841487476258,0.06040948273990005,0.22300371359023233,0.47742489298267526,0.22300371359023233,0.45897567380025717,111111011111,0.23994685846806718,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.240; 111111111110:0.223; 111111111101:0.150,,,,,,
grover_warm_thresholdle0p0836849565092_r11,exploratory_sweep,threshold<=0.0836849565092,11,inverse,12,1.0,0.0848714050887934,0.0842841487476258,0.06037262238969773,0.3043067524011944,0.47742489298267526,0.4071679018374496,0.5647888328215926,111111111110,0.3043067524011944,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.304; 111111111101:0.166; 111111110111:0.105,,,,,,
grover_warm_top_2_r11,exploratory_sweep,top_2,11,inverse,12,1.0,0.0848714050887934,0.0842841487476258,0.06037262238969773,0.3043067524011944,0.47742489298267526,0.4071679018374496,0.5647888328215926,111111111110,0.3043067524011944,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.304; 111111111101:0.166; 111111110111:0.105,,,,,,
grover_warm_top_3_r9,exploratory_sweep,top_3,9,inverse,12,1.0,0.08491300708104822,0.0842841487476258,0.060420983017304974,0.34872826349440184,0.47742489298267526,0.5404085993736367,0.5244012128689932,111111111110,0.34872826349440184,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.349; 111111011111:0.118; 111111110111:0.113,,,,,,
grover_warm_thresholdle0p0832614239111_r8,exploratory_sweep,threshold<=0.0832614239111,8,inverse,12,1.0,0.08491962900070865,0.0842841487476258,0.06055686665946649,0.15271765071803262,0.47742489298267526,0.15271765071803262,0.41003532431368256,111111011111,0.26165213592595615,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.262; 111111111101:0.164; 111111111110:0.153,,,,,,
grover_warm_top_1_r8,exploratory_sweep,top_1,8,inverse,12,1.0,0.08491962900070865,0.0842841487476258,0.06055686665946649,0.15271765071803262,0.47742489298267526,0.15271765071803262,0.41003532431368256,111111011111,0.26165213592595615,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.262; 111111111101:0.164; 111111111110:0.153,,,,,,
grover_warm_top_5_r7,exploratory_sweep,top_5,7,inverse,12,1.0,0.08494629823909691,0.0842841487476258,0.060463226121957384,0.3978722814603483,0.47742489298267526,0.7178263269747951,0.530132367251028,111111111110,0.3978722814603483,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.398; 111111011111:0.134; 111111101111:0.097,,,,,,
grover_warm_thresholdle0p0832614239111_r10,exploratory_sweep,threshold<=0.0832614239111,10,inverse,12,1.0,0.08503506181583313,0.0842841487476258,0.06068054683358852,0.09373569040678181,0.47742489298267526,0.09373569040678181,0.3689660478017153,111111011111,0.2798665551329858,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.280; 111111111101:0.175; 111111110111:0.111,,,,,,
grover_warm_top_1_r10,exploratory_sweep,top_1,10,inverse,12,1.0,0.08503506181583313,0.0842841487476258,0.06068054683358852,0.09373569040678181,0.47742489298267526,0.09373569040678181,0.3689660478017153,111111011111,0.2798665551329858,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.280; 111111111101:0.175; 111111110111:0.111,,,,,,
grover_warm_thresholdle0p0836849565092_r10,exploratory_sweep,threshold<=0.0836849565092,10,inverse,12,1.0,0.08510135845706869,0.0842841487476258,0.060567092630514394,0.23651846857080325,0.47742489298267526,0.31646596019932005,0.5368537056088976,111111111110,0.23651846857080325,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.237; 111111111101:0.191; 111111110111:0.121,,,,,,
grover_warm_top_2_r10,exploratory_sweep,top_2,10,inverse,12,1.0,0.08510135845706869,0.0842841487476258,0.060567092630514394,0.23651846857080325,0.47742489298267526,0.31646596019932005,0.5368537056088976,111111111110,0.23651846857080325,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.237; 111111111101:0.191; 111111110111:0.121,,,,,,
grover_warm_thresholdle0p0846623615242_r9,exploratory_sweep,threshold<=0.0846623615242,9,inverse,12,1.0,0.08510426807872842,0.0842841487476258,0.06059806928338548,0.34552758546672324,0.47742489298267526,0.5816547706879474,0.5415373663574644,111111111110,0.34552758546672324,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.346; 111111111011:0.123; 111111011111:0.117,,,,,,
grover_warm_thresholdle0p0832614239111_r12,exploratory_sweep,threshold<=0.0832614239111,12,inverse,12,1.0,0.08512461416243954,0.0842841487476258,0.06077649745048522,0.04797770601020123,0.47742489298267526,0.04797770601020123,0.3371046565577389,111111011111,0.29399723348734813,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.294; 111111111101:0.184; 111111110111:0.116,,,,,,
grover_warm_top_1_r12,exploratory_sweep,top_1,12,inverse,12,1.0,0.08512461416243954,0.0842841487476258,0.06077649745048522,0.04797770601020123,0.47742489298267526,0.04797770601020123,0.3371046565577389,111111011111,0.29399723348734813,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.294; 111111111101:0.184; 111111110111:0.116,,,,,,
grover_uniform_thresholdle0p0832614239111_r1,exploratory_sweep,threshold<=0.0832614239111,1,uniform,12,1.0,0.08512799316773219,0.0874612047385159,0.06054856482217097,0.5925925925925927,0.08333333333333333,0.5925925925925927,0.6666666666666667,111111111110,0.5925925925925927,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.593; 011111111111:0.037; 101111111111:0.037,,,,,,
grover_uniform_top_1_r1,exploratory_sweep,top_1,1,uniform,12,1.0,0.08512799316773219,0.0874612047385159,0.06054856482217097,0.5925925925925927,0.08333333333333333,0.5925925925925927,0.6666666666666667,111111111110,0.5925925925925927,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.593; 011111111111:0.037; 101111111111:0.037,,,,,,
grover_warm_top_3_r12,exploratory_sweep,top_3,12,inverse,12,1.0,0.0851332191782952,0.0842841487476258,0.06061182978329292,0.3036615876121043,0.47742489298267526,0.47057078655073353,0.4852763882066813,111111111110,0.3036615876121043,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.304; 111111110111:0.130; 111111111011:0.117,,,,,,
grover_uniform_top_8_r2,exploratory_sweep,top_8,2,uniform,12,1.0,0.08521590912892525,0.0874612047385159,0.06069782557266743,0.12448559670781895,0.08333333333333333,0.9958847736625516,0.37345679012345684,111101111111,0.12448559670781895,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.124; 111110111111:0.124; 111111011111:0.124,,,,,,
grover_warm_thresholdle0p0836849565092_r6,exploratory_sweep,threshold<=0.0836849565092,6,inverse,12,1.0,0.08526076380851273,0.0842841487476258,0.06070190081930194,0.18952713598533477,0.47742489298267526,0.25359071296147423,0.5174888717542219,111111111101,0.20879992036376385,0.0840670141736464,111111111110,0.0832614239111052,111111111101:0.209; 111111111110:0.190; 111111110111:0.132,,,,,,
grover_warm_top_2_r6,exploratory_sweep,top_2,6,inverse,12,1.0,0.08526076380851273,0.0842841487476258,0.06070190081930194,0.18952713598533477,0.47742489298267526,0.25359071296147423,0.5174888717542219,111111111101,0.20879992036376385,0.0840670141736464,111111111110,0.0832614239111052,111111111101:0.209; 111111111110:0.190; 111111110111:0.132,,,,,,
grover_uniform_top_5_r7,exploratory_sweep,top_5,7,uniform,12,1.0,0.08528546955142838,0.0874612047385159,0.060813431618135856,0.15890408934980196,0.08333333333333333,0.7945204467490098,0.4767122680494059,111111011111,0.15890408934980196,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.159; 111111110111:0.159; 111111111011:0.159,,,,,,
grover_uniform_thresholdle0p0846623615242_r8,exploratory_sweep,threshold<=0.0846623615242,8,uniform,12,1.0,0.08528808095678651,0.0874612047385159,0.06083277044763588,0.18558068762852645,0.08333333333333333,0.7423227505141058,0.40337103144278963,111111011111,0.18558068762852645,0.0836849565091918,111111111110,0.0832614239111052,111111011111:0.186; 111111110111:0.186; 111111111101:0.186,,,,,,
grover_warm_top_5_r11,exploratory_sweep,top_5,11,inverse,12,1.0,0.085330860904509,0.0842841487476258,0.060804284678034434,0.3516697777635659,0.47742489298267526,0.6344694934603551,0.4685712990414028,111111111110,0.3516697777635659,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.352; 111111101111:0.125; 111111011111:0.119,,,,,,
grover_uniform_thresholdle0p0876302659683_r6,exploratory_sweep,threshold<=0.0876302659683,6,uniform,12,1.0,0.08534129413840796,0.0874612047385159,0.06082646348458627,0.13013689823203956,0.08333333333333333,0.9109582876242769,0.39041069469611867,111110111111,0.13013689823203956,0.0876302659683052,111111111110,0.0832614239111052,111110111111:0.130; 111111011111:0.130; 111111101111:0.130,,,,,,
