method,analysis_stage,oracle,iterations,initial_state,states_in_support,feasible_support_probability,expected_selected_worst_error,initial_expected_selected_worst_error,expected_nominal_error,probability_best_state,initial_probability_best_state,probability_good_set,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_schedule,best_selected_worst_error,top3_schedules,predeclared_protocol_name,predeclared_good_rule,predeclared_iteration_rule,predeclared_iteration_cap,initial_good_probability_predeclared,predicted_good_probability_predeclared
grover_uniform_top_2_r0,exploratory_sweep,top_2,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r0,exploratory_sweep,top_3,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r11,exploratory_sweep,top_3,11,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r12,exploratory_sweep,top_3,12,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r2,exploratory_sweep,top_3,2,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r3,exploratory_sweep,top_3,3,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r5,exploratory_sweep,top_3,5,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r6,exploratory_sweep,top_3,6,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r8,exploratory_sweep,top_3,8,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_3_r9,exploratory_sweep,top_3,9,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.25,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_5_r0,exploratory_sweep,top_5,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.41666666666666663,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_uniform_top_8_r0,exploratory_sweep,top_8,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
uniform_feasible,exploratory_sweep,none,0,uniform,12,1.0,0.0874612047385159,0.0874612047385159,0.06275903666181115,0.08333333333333333,0.08333333333333333,,0.25,011111111111,0.08333333333333333,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.083; 101111111111:0.083; 110111111111:0.083,,,,,,
grover_warm_top_5_r1,exploratory_sweep,top_5,1,inverse,12,1.0,0.08746959567534403,0.0842841487476258,0.06270107253181935,0.09471581409665611,0.47742489298267526,0.17088273827440773,0.12620109789722225,111111101111,0.28464214439724195,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.285; 111110111111:0.135; 111101111111:0.121,,,,,,
grover_warm_thresholdle0p0876302659683_r7,exploratory_sweep,threshold<=0.0876302659683,7,inverse,12,1.0,0.08751040951109416,0.0842841487476258,0.06279635514754307,0.23270249770240817,0.47742489298267526,0.4540090949994102,0.3100571005334002,111111111110,0.23270249770240817,0.0832614239111052,111111111110,0.0832614239111052,111111111110:0.233; 111101111111:0.161; 111011111111:0.134,,,,,,
grover_warm_top_5_r2,exploratory_sweep,top_5,2,inverse,12,1.0,0.08775375785710214,0.0842841487476258,0.06295308852847957,0.06057572345864007,0.47742489298267526,0.10928846039376586,0.08071221135889273,111111101111,0.3057879197270868,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.306; 111110111111:0.145; 111101111111:0.130,,,,,,
grover_uniform_thresholdle0p0832614239111_r10,exploratory_sweep,threshold<=0.0832614239111,10,uniform,12,1.0,0.0877618484744634,0.0874612047385159,0.06304386488759134,0.017713220615424453,0.08333333333333333,0.017713220615424453,0.19631081686716548,011111111111,0.08929879812587051,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.089; 101111111111:0.089; 110111111111:0.089,,,,,,
grover_uniform_top_1_r10,exploratory_sweep,top_1,10,uniform,12,1.0,0.0877618484744634,0.0874612047385159,0.06304386488759134,0.017713220615424453,0.08333333333333333,0.017713220615424453,0.19631081686716548,011111111111,0.08929879812587051,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.089; 101111111111:0.089; 110111111111:0.089,,,,,,
grover_uniform_thresholdle0p0832614239111_r5,exploratory_sweep,threshold<=0.0832614239111,5,uniform,12,1.0,0.0878139780776742,0.0874612047385159,0.06309325218763391,0.006335134097670302,0.08333333333333333,0.006335134097670302,0.18700147335263936,011111111111,0.09033316962748453,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.090; 101111111111:0.090; 110111111111:0.090,,,,,,
grover_uniform_top_1_r5,exploratory_sweep,top_1,5,uniform,12,1.0,0.0878139780776742,0.0874612047385159,0.06309325218763391,0.006335134097670302,0.08333333333333333,0.006335134097670302,0.18700147335263936,011111111111,0.09033316962748453,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.090; 101111111111:0.090; 110111111111:0.090,,,,,,
grover_uniform_top_5_r8,exploratory_sweep,top_5,8,uniform,12,1.0,0.08781835213275711,0.0874612047385159,0.06307840814400949,0.07092837764189601,0.08333333333333333,0.35464188820948006,0.21278513292568801,011111111111,0.09219401597007425,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.092; 101111111111:0.092; 110111111111:0.092,,,,,,
grover_uniform_thresholdle0p0876302659683_r9,exploratory_sweep,threshold<=0.0876302659683,9,uniform,12,1.0,0.08787129601822019,0.0874612047385159,0.06313288799654666,0.07427930349686113,0.08333333333333333,0.5199551244780278,0.22283791049058338,011111111111,0.09600897510439448,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_uniform_thresholdle0p0836849565092_r11,exploratory_sweep,threshold<=0.0836849565092,11,uniform,12,1.0,0.08797156901294984,0.0874612047385159,0.06318682902791652,0.030010613593596837,0.08333333333333333,0.060021227187193674,0.21800636815615812,011111111111,0.09399787728128065,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.094; 101111111111:0.094; 110111111111:0.094,,,,,,
grover_uniform_top_2_r11,exploratory_sweep,top_2,11,uniform,12,1.0,0.08797156901294984,0.0874612047385159,0.06318682902791652,0.030010613593596837,0.08333333333333333,0.060021227187193674,0.21800636815615812,011111111111,0.09399787728128065,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.094; 101111111111:0.094; 110111111111:0.094,,,,,,
grover_warm_top_5_r6,exploratory_sweep,top_5,6,inverse,12,1.0,0.08798065769976986,0.0842841487476258,0.06315432005632805,0.033315300743343546,0.47742489298267526,0.060106222722726366,0.04438992126801067,111111101111,0.3226725490107704,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.323; 111110111111:0.153; 111101111111:0.137,,,,,,
grover_uniform_thresholdle0p0846623615242_r5,exploratory_sweep,threshold<=0.0846623615242,5,uniform,12,1.0,0.08806828917644012,0.0874612047385159,0.06329715890397554,0.054769485229780875,0.08333333333333333,0.2190779409191235,0.2071542278446713,011111111111,0.09761525738510957,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.098; 101111111111:0.098; 110111111111:0.098,,,,,,
grover_uniform_thresholdle0p0836849565092_r3,exploratory_sweep,threshold<=0.0836849565092,3,uniform,12,1.0,0.08807390381557648,0.0874612047385159,0.06327260706831545,0.019318701417466916,0.08333333333333333,0.03863740283493383,0.21159122085048016,011111111111,0.09613625971650662,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_uniform_top_2_r3,exploratory_sweep,top_2,3,uniform,12,1.0,0.08807390381557648,0.0874612047385159,0.06327260706831545,0.019318701417466916,0.08333333333333333,0.03863740283493383,0.21159122085048016,011111111111,0.09613625971650662,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.096; 101111111111:0.096; 110111111111:0.096,,,,,,
grover_warm_top_5_r10,exploratory_sweep,top_5,10,inverse,12,1.0,0.08814308709791578,0.0842841487476258,0.0632983744354414,0.013800549200156229,0.47742489298267526,0.024898436016258046,0.01838810632897086,111111101111,0.3347596449744372,0.0852143098547604,111111111110,0.0832614239111052,111111101111:0.335; 111110111111:0.158; 111101111111:0.142,,,,,,
grover_uniform_thresholdle0p0836849565092_r7,exploratory_sweep,threshold<=0.0836849565092,7,uniform,12,1.0,0.08825585784505866,0.0874612047385159,0.06342512272956725,0.000308194206011636,0.08333333333333333,0.000616388412023272,0.20018491652360695,011111111111,0.09993836115879766,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.100; 101111111111:0.100; 110111111111:0.100,,,,,,
grover_uniform_top_2_r7,exploratory_sweep,top_2,7,uniform,12,1.0,0.08825585784505866,0.0874612047385159,0.06342512272956725,0.000308194206011636,0.08333333333333333,0.000616388412023272,0.20018491652360695,011111111111,0.09993836115879766,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.100; 101111111111:0.100; 110111111111:0.100,,,,,,
grover_uniform_top_8_r4,exploratory_sweep,top_8,4,uniform,12,1.0,0.08831497146413805,0.0874612047385159,0.06354280581669543,0.06768531219834371,0.08333333333333333,0.5414824975867497,0.20305593659503113,011111111111,0.11462937560331256,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.115; 101111111111:0.115; 110111111111:0.115,,,,,,
grover_uniform_thresholdle0p0846623615242_r10,exploratory_sweep,threshold<=0.0846623615242,10,uniform,12,1.0,0.0885774965266923,0.0874612047385159,0.06374852247702517,0.03081083879247661,0.08333333333333333,0.12324335516990644,0.17121625818871491,011111111111,0.10959458060376169,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.110; 101111111111:0.110; 110111111111:0.110,,,,,,
grover_uniform_thresholdle0p0846623615242_r12,exploratory_sweep,threshold<=0.0846623615242,12,uniform,12,1.0,0.08870348183024891,0.0874612047385159,0.06386019638891369,0.02488312124732792,0.08333333333333333,0.09953248498931168,0.1623246818709919,011111111111,0.11255843937633604,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.113; 101111111111:0.113; 110111111111:0.113,,,,,,
grover_uniform_top_5_r11,exploratory_sweep,top_5,11,uniform,12,1.0,0.08885740859746169,0.0874612047385159,0.0640075623491675,0.03483837778918675,0.08333333333333333,0.17419188894593374,0.10451513336756024,011111111111,0.11797258729343803,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.118; 101111111111:0.118; 110111111111:0.118,,,,,,
grover_uniform_thresholdle0p0846623615242_r7,exploratory_sweep,threshold<=0.0846623615242,7,uniform,12,1.0,0.08903769871773441,0.0874612047385159,0.06415644766736496,0.009157927499286215,0.08333333333333333,0.03663170999714486,0.1387368912489293,011111111111,0.12042103625035687,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.120; 101111111111:0.120; 110111111111:0.120,,,,,,
grover_uniform_top_5_r2,exploratory_sweep,top_5,2,uniform,12,1.0,0.08911992836443423,0.0874612047385159,0.06424231508273429,0.02572016460905348,0.08333333333333333,0.1286008230452674,0.07716049382716045,011111111111,0.12448559670781895,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.124; 101111111111:0.124; 110111111111:0.124,,,,,,
grover_uniform_thresholdle0p0876302659683_r10,exploratory_sweep,threshold<=0.0876302659683,10,uniform,12,1.0,0.0891848562152393,0.0874612047385159,0.06433036830694282,0.045278410758076953,0.08333333333333333,0.3169488753065387,0.13583523227423086,011111111111,0.1366102249386923,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.137; 101111111111:0.137; 110111111111:0.137,,,,,,
grover_uniform_top_8_r9,exploratory_sweep,top_8,9,uniform,12,1.0,0.08918728962487865,0.0874612047385159,0.06434360543457193,0.051697276349608225,0.08333333333333333,0.4135782107968658,0.15509182904882468,011111111111,0.1466054473007836,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.147; 101111111111:0.147; 110111111111:0.147,,,,,,
grover_uniform_thresholdle0p0846623615242_r2,exploratory_sweep,threshold<=0.0846623615242,2,uniform,12,1.0,0.08921047175530152,0.0874612047385159,0.06430959442678288,0.0010288065843621485,0.08333333333333333,0.004115226337448594,0.12654320987654322,011111111111,0.12448559670781895,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.124; 101111111111:0.124; 110111111111:0.124,,,,,,
grover_uniform_top_5_r6,exploratory_sweep,top_5,6,uniform,12,1.0,0.08934771528517077,0.0874612047385159,0.06444600870523874,0.017808342475144644,0.08333333333333333,0.08904171237572323,0.05342502742543393,011111111111,0.13013689823203956,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.130; 101111111111:0.130; 110111111111:0.130,,,,,,
grover_uniform_thresholdle0p0876302659683_r1,exploratory_sweep,threshold<=0.0876302659683,1,uniform,12,1.0,0.08955813922367026,0.0874612047385159,0.06467066413336624,0.03703703703703705,0.08333333333333333,0.2592592592592593,0.11111111111111115,011111111111,0.14814814814814814,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.148; 101111111111:0.148; 110111111111:0.148,,,,,,
grover_warm_top_8_r9,exploratory_sweep,top_8,9,inverse,12,1.0,0.0898135424971393,0.0842841487476258,0.0649142244266641,0.11644524257350741,0.47742489298267526,0.23212420603469855,0.15515378923617168,111011111111,0.2673783003002223,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.267; 110111111111:0.179; 101111111111:0.172,,,,,,
grover_uniform_top_5_r4,exploratory_sweep,top_5,4,uniform,12,1.0,0.08985457910616039,0.0874612047385159,0.06489926092656907,0.00020322105370115993,0.08333333333333333,0.0010161052685057996,0.0006096631611034798,011111111111,0.14271198496164203,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.143; 101111111111:0.143; 110111111111:0.143,,,,,,
grover_uniform_thresholdle0p0876302659683_r7,exploratory_sweep,threshold<=0.0876302659683,7,uniform,12,1.0,0.08990612300007202,0.0874612047385159,0.06498789643191186,0.029354221892998526,0.08333333333333333,0.20547955325098968,0.08806266567899558,011111111111,0.15890408934980205,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.159; 101111111111:0.159; 110111111111:0.159,,,,,,
grover_warm_thresholdle0p0876302659683_r9,exploratory_sweep,threshold<=0.0876302659683,9,inverse,12,1.0,0.08990902255115178,0.0842841487476258,0.06496755054575729,0.05075988005660712,0.47742489298267526,0.09903394864394853,0.0676334005400403,111101111111,0.2660762665367779,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.266; 111011111111:0.221; 110111111111:0.148,,,,,,
grover_warm_thresholdle0p0876302659683_r3,exploratory_sweep,threshold<=0.0876302659683,3,inverse,12,1.0,0.0900502706660951,0.0842841487476258,0.06509540662427009,0.04004575012353935,0.47742489298267526,0.07813038085827331,0.05335769617680888,111101111111,0.27224957713526227,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.272; 111011111111:0.226; 110111111111:0.152,,,,,,
grover_warm_top_8_r2,exploratory_sweep,top_8,2,inverse,12,1.0,0.09006447175367192,0.0842841487476258,0.06514286471032399,0.1000636355829485,0.47742489298267526,0.19946879279310104,0.13332663389525243,111011111111,0.2787490831231202,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.279; 110111111111:0.187; 101111111111:0.180,,,,,,
grover_warm_thresholdle0p0876302659683_r2,exploratory_sweep,threshold<=0.0876302659683,2,inverse,12,1.0,0.0901760464246439,0.0842841487476258,0.06520925731365075,0.030505248856940028,0.47742489298267526,0.0595165954943156,0.0406457562983638,111101111111,0.2777466616350661,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.278; 111011111111:0.231; 110111111111:0.155,,,,,,
grover_uniform_top_8_r8,exploratory_sweep,top_8,8,uniform,12,1.0,0.0902505474971647,0.0874612047385159,0.06531969023499382,0.032209656185736686,0.08333333333333333,0.2576772494858935,0.09662896855721007,011111111111,0.18558068762852664,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.186; 101111111111:0.186; 110111111111:0.186,,,,,,
grover_warm_thresholdle0p0876302659683_r8,exploratory_sweep,threshold<=0.0876302659683,8,inverse,12,1.0,0.09028566715350773,0.0842841487476258,0.06530848466632634,0.022190159251136037,0.47742489298267526,0.04329362262533558,0.029566577521571873,111101111111,0.28253768350166,0.0881467206672208,111111111110,0.0832614239111052,111101111111:0.283; 111011111111:0.235; 110111111111:0.157,,,,,,
grover_warm_top_8_r4,exploratory_sweep,top_8,4,inverse,12,1.0,0.09030083802790942,0.0842841487476258,0.06535823557913403,0.08463275492803357,0.47742489298267526,0.16870857587674892,0.11276624386171497,111011111111,0.2894599488394212,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.289; 110111111111:0.194; 101111111111:0.187,,,,,,
grover_warm_top_8_r11,exploratory_sweep,top_8,11,inverse,12,1.0,0.09052115075752884,0.0842841487476258,0.06555897887104872,0.07024991013140491,0.47742489298267526,0.14003753397625926,0.09360227613856822,111011111111,0.299443353071507,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.299; 110111111111:0.201; 101111111111:0.193,,,,,,
grover_uniform_thresholdle0p0876302659683_r12,exploratory_sweep,threshold<=0.0876302659683,12,uniform,12,1.0,0.09079804659064059,0.0874612047385159,0.06580100034637838,0.009662257687651303,0.08333333333333333,0.06763580381355912,0.028986773062953906,011111111111,0.1864728392372882,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.186; 101111111111:0.186; 110111111111:0.186,,,,,,
grover_uniform_top_8_r3,exploratory_sweep,top_8,3,uniform,12,1.0,0.09095388679787915,0.0874612047385159,0.06596536502270138,0.019318701417466846,0.08333333333333333,0.15454961133973477,0.05795610425240054,011111111111,0.2113625971650663,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.211; 101111111111:0.211; 110111111111:0.211,,,,,,
grover_uniform_thresholdle0p0876302659683_r3,exploratory_sweep,threshold<=0.0876302659683,3,uniform,12,1.0,0.09098198362717015,0.0874612047385159,0.0659686827868913,0.005601280292638321,0.08333333333333333,0.03920896204846825,0.016803840877914963,011111111111,0.19215820759030636,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.192; 101111111111:0.192; 110111111111:0.192,,,,,,
grover_uniform_thresholdle0p0876302659683_r5,exploratory_sweep,threshold<=0.0876302659683,5,uniform,12,1.0,0.09111749654009584,0.0874612047385159,0.06609222036469031,0.002609414779815642,0.08333333333333333,0.018265903458709497,0.007828244339446927,011111111111,0.1963468193082581,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.196; 101111111111:0.196; 110111111111:0.196,,,,,,
grover_uniform_top_8_r1,exploratory_sweep,top_8,1,uniform,12,1.0,0.09150273683577909,0.0874612047385159,0.06646921662226986,0.009259259259259262,0.08333333333333333,0.0740740740740741,0.027777777777777787,011111111111,0.23148148148148143,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.231; 101111111111:0.231; 110111111111:0.231,,,,,,
grover_warm_top_8_r10,exploratory_sweep,top_8,10,inverse,12,1.0,0.09156998145686493,0.0842841487476258,0.0665146464242111,0.0017782916618298511,0.47742489298267526,0.0035448811044367402,0.0023694286138467155,111011111111,0.3469707967220947,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.347; 110111111111:0.233; 101111111111:0.224,,,,,,
grover_warm_top_8_r3,exploratory_sweep,top_8,3,inverse,12,1.0,0.09159419108612378,0.0842841487476258,0.06653670561562439,0.00019779587833151967,0.47742489298267526,0.00039429014187210255,0.0002635468769714599,111011111111,0.3480678486973388,0.0891852628715516,111111111110,0.0832614239111052,111011111111:0.348; 110111111111:0.233; 101111111111:0.225,,,,,,
grover_uniform_top_8_r6,exploratory_sweep,top_8,6,uniform,12,1.0,0.09186110805394146,0.0874612047385159,0.06679820614407313,0.002690954091485853,0.08333333333333333,0.021527632731886823,0.00807286227445756,011111111111,0.24461809181702826,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.245; 101111111111:0.245; 110111111111:0.245,,,,,,
grover_uniform_top_8_r11,exploratory_sweep,top_8,11,uniform,12,1.0,0.09200550109832603,0.0874612047385159,0.06693076087005637,4.448715565146113e-05,0.08333333333333333,0.00035589724521168905,0.0001334614669543834,011111111111,0.2499110256886971,0.0940745290922824,111111111110,0.0832614239111052,011111111111:0.250; 101111111111:0.250; 110111111111:0.250,,,,,,
